county_fips,bea_county_name,state_name,population_start,gdp_per_capita_start,gdp_index_start,population_end,gdp_per_capita_end,gdp_index_end,gdp_index_change,gdp_index_ratio,rank_start,rank_end,rank_gain,period
47013,"Campbell, TN",Tennessee,39802.0,14896.96497663434,40.370051771031,40238.0,36005.989363288434,42.02800624126943,1.6579544702384297,1.0410689210814477,2672.0,2641.0,31.0,2001-2024
19091,"Humboldt, IA",Iowa,10335.0,26182.19641993227,70.95248103286944,9617.0,62201.31017988978,72.60450549154936,1.652024458679918,1.0232835333540289,1126.0,1230.0,-104.0,2001-2024
55041,"Forest, WI",Wisconsin,9916.0,18889.47156111335,51.18955076055032,9506.0,45268.56722070272,52.839754144482654,1.650203383932336,1.032237114008902,2141.0,2110.0,31.0,2001-2024
12009,"Brevard, FL",Florida,486429.0,27838.601316944507,75.44125787775405,658447.0,66037.69172006252,77.08252345926742,1.641265581513366,1.0217555436863592,969.0,1071.0,-102.0,2001-2024
12027,"DeSoto, FL",Florida,32402.0,16028.393309054996,43.43616761588095,36744.0,38614.65817548443,45.07297601044243,1.6368083945614842,1.0376830757500586,2531.0,2496.0,35.0,2001-2024
50027,"Windsor, VT",Vermont,57489.0,27462.73200090452,74.42267028145667,57697.0,65155.67533840581,76.0529894664877,1.630319185031027,1.021906217270428,997.0,1110.0,-113.0,2001-2024
17045,"Edgar, IL",Illinois,19465.0,26693.75802722836,72.33878814999073,16398.0,63362.2392974753,73.95960049275223,1.6208123427614964,1.0224058542341188,1066.0,1181.0,-115.0,2001-2024
30021,"Dawson, MT",Montana,8963.0,24823.942876269106,67.27167987895167,8731.0,58999.770931164814,68.867507455765,1.5958275768133205,1.0237221306155109,1296.0,1369.0,-73.0,2001-2024
13163,"Jefferson, GA",Georgia,17121.0,20324.805794054086,55.079236839791,15019.0,48532.25913842466,56.64929990931735,1.5700630695263484,1.0285055342014486,1952.0,1918.0,34.0,2001-2024
06029,"Kern, CA",California,676574.0,28868.661816741405,78.23267181806459,922529.0,68366.04269350882,79.80029211315811,1.5676202950935192,1.0200379235255972,884.0,976.0,-92.0,2001-2024
05031,"Craighead, AR",Arkansas,83276.0,26411.787309669053,71.57466119637044,115852.0,62658.23637054172,73.1378527799341,1.5631915835636505,1.0218400137343986,1104.0,1210.0,-106.0,2001-2024
26029,"Charlevoix, MI",Michigan,26437.0,27817.036728827024,75.38281889101486,26105.0,65915.99310476921,76.94047069933643,1.557651808321566,1.0206632204955555,972.0,1076.0,-104.0,2001-2024
13305,"Wayne, GA",Georgia,26888.0,21557.12585540018,58.41876437127491,32132.0,51375.94920951077,59.96859834186367,1.5498339705887574,1.026529728714201,1765.0,1776.0,-11.0,2001-2024
48191,"Hall, TX",Texas,3750.0,15545.333333333334,42.127098536442034,2828.0,37418.316831683165,43.676546073282225,1.5494475368401908,1.036780305092691,2604.0,2574.0,30.0,2001-2024
45055,"Kershaw, SC",South Carolina,53474.0,19958.26008901522,54.085915776602775,71698.0,47658.03788111245,55.62886477871017,1.5429490021073917,1.0285277410940106,1994.0,1978.0,16.0,2001-2024
12113,"Santa Rosa, FL",Florida,121261.0,15815.16728379281,42.85833544051724,207653.0,38037.78900377071,44.39962522692252,1.5412897864052795,1.0359624276249464,2562.0,2531.0,31.0,2001-2024
05061,"Howard, AR",Arkansas,14146.0,31024.10575427683,84.07382023214372,12387.0,73346.33083070962,85.61353553779257,1.5397153056488548,1.0183138496787396,707.0,827.0,-120.0,2001-2024
08113,"San Miguel, CO",Colorado,6858.0,58979.148439778364,159.83062856492737,7819.0,138246.45095280727,161.36822807046684,1.5375995055394753,1.0096201805582894,94.0,142.0,-48.0,2001-2024
22009,"Avoyelles, LA",Louisiana,41274.0,12649.101129040073,34.2784498881009,38373.0,30679.175461913324,35.81028047253007,1.5318305844291658,1.0446878604321286,2892.0,2836.0,56.0,2001-2024
19083,"Hardin, IA",Iowa,18669.0,29316.94252504151,79.44749077148327,16464.0,69370.68756073859,80.97296425734429,1.5254734858610135,1.0192010278870702,853.0,944.0,-91.0,2001-2024
28111,"Perry, MS",Mississippi,12156.0,16042.69496544916,43.474924410298435,11406.0,38547.86954234613,44.995016950296616,1.5200925399981813,1.0349648115693584,2528.0,2501.0,27.0,2001-2024
20097,"Kiowa, KS",Kansas,3160.0,23317.40506329114,63.18903555506892,2436.0,55425.28735632184,64.69518999832587,1.5061544432569534,1.023835692854409,1500.0,1558.0,-58.0,2001-2024
13281,"Towns, GA",Georgia,9499.0,19071.48120854827,51.68278806769977,13184.0,45561.36225728155,53.1815192741834,1.4987312064836331,1.028998652404751,2124.0,2095.0,29.0,2001-2024
46005,"Beadle, SD",South Dakota,16952.0,26797.07409155262,72.61876966784297,19459.0,63493.34498175651,74.11263365791932,1.493863990076349,1.0205713205677989,1048.0,1175.0,-127.0,2001-2024
21215,"Spencer, KY",Kentucky,12559.0,8648.857393104547,23.437983593808454,20823.0,21355.664409547135,24.927408271858976,1.489424678050522,1.0635474750670948,3081.0,3059.0,22.0,2001-2024
47121,"Meigs, TN",Tennessee,11162.0,10356.477333811144,28.06555072038064,13937.0,25310.25328262897,29.543403798675367,1.4778530782947286,1.0526571914807124,3035.0,2988.0,47.0,2001-2024
01003,"Baldwin, AL",Alabama,144875.0,21594.353753235548,58.51965016682439,261608.0,51398.44729518975,59.99485924184318,1.475209075018789,1.0252087815086617,1758.0,1774.0,-16.0,2001-2024
17073,"Henry, IL",Illinois,50714.0,17768.071932799623,48.15061221689079,48177.0,42503.14465408805,49.61181348947787,1.4612012725870756,1.0303464733948804,2303.0,2275.0,28.0,2001-2024
28033,"DeSoto, MS",Mississippi,113401.0,20973.536388568,56.83726525209216,195871.0,49943.99375098917,58.29714773011274,1.4598824780205817,1.0256853047300132,1854.0,1850.0,4.0,2001-2024
40105,"Nowata, OK",Oklahoma,10593.0,10868.87567261399,29.45412533925812,9561.0,26481.016630059617,30.90997780880474,1.4558524695466204,1.0494277950126796,3009.0,2957.0,52.0,2001-2024
19031,"Cedar, IA",Iowa,18126.0,18641.2887564824,50.51698741040846,18231.0,44511.60111897318,51.95618514358872,1.439197733180258,1.0284893816309348,2179.0,2152.0,27.0,2001-2024
36079,"Putnam, NY",New York,97055.0,23519.159239606408,63.735779576797114,98409.0,55831.08252293998,65.16885457738319,1.4330750005860722,1.0224846233952363,1460.0,1534.0,-74.0,2001-2024
37059,"Davie, NC",North Carolina,35905.0,18213.758529452723,49.358401253702056,45383.0,43508.16384989974,50.78492256885887,1.426521315156812,1.0289012868918606,2237.0,2218.0,19.0,2001-2024
54041,"Lewis, WV",West Virginia,16802.0,18404.832758005,49.87620313555275,16477.0,43946.59221945742,51.296678267784536,1.4204751322317861,1.0284800173816608,2204.0,2188.0,16.0,2001-2024
47111,"Macon, TN",Tennessee,20830.0,12924.483917426789,35.024723873537525,27189.0,31221.48663062268,36.443293412495706,1.418569538958181,1.0405019478263458,2867.0,2817.0,50.0,2001-2024
27139,"Scott, MN",Minnesota,96903.0,29485.671238248557,79.90473739172516,157206.0,69666.78116611326,81.31857964286053,1.4138422511353639,1.01769409796323,832.0,933.0,-101.0,2001-2024
29139,"Montgomery, MO",Missouri,12120.0,17420.214521452144,47.20793552220427,11511.0,41641.12587959343,48.60562171207625,1.3976861898719832,1.0296070178543304,2349.0,2322.0,27.0,2001-2024
41029,"Jackson, OR",Oregon,183835.0,25701.57478173362,69.65001972972547,221331.0,60853.45478039678,71.03122070910209,1.3812009793766151,1.0198305899228215,1183.0,1295.0,-112.0,2001-2024
16015,"Boise, ID",Idaho,6733.0,13698.945492351106,37.12347713793786,8581.0,32986.24868896399,38.50321266798343,1.379735530045572,1.0371661179506153,2793.0,2753.0,40.0,2001-2024
18149,"Starke, IN",Indiana,23217.0,12166.343627514321,32.970200499046406,23463.0,29424.11456335507,34.345310110361346,1.3751096113149401,1.041707650863534,2927.0,2882.0,45.0,2001-2024
17067,"Hancock, IL",Illinois,20069.0,20372.963276695402,55.20974127948336,17008.0,48472.77751646284,56.57986996104321,1.370128681559848,1.0248167922871432,1946.0,1924.0,22.0,2001-2024
40117,"Pawnee, OK",Oklahoma,16779.0,11729.066094522916,31.78519961645991,16111.0,28396.62342498914,33.1459706465742,1.3607710301142895,1.0428114671776236,2955.0,2911.0,44.0,2001-2024
18015,"Carroll, IN",Indiana,20298.0,19262.883042664304,52.2014777447215,20747.0,45862.82354075288,53.53340008421752,1.3319223394960176,1.0255150313178767,2095.0,2078.0,17.0,2001-2024
41011,"Coos, OR",Oregon,62190.0,21412.94420324811,58.028039094620134,64326.0,50849.67198333489,59.35430102806982,1.3262619334496861,1.0228555359468048,1785.0,1801.0,-16.0,2001-2024
18021,"Clay, IN",Indiana,26605.0,16492.68934410825,44.69438732718344,26424.0,39419.391462306994,46.01230127824413,1.3179139510606888,1.029487236091032,2470.0,2455.0,15.0,2001-2024
04027,"Yuma, AZ",Arizona,162873.0,21721.132416054228,58.863214187380244,220310.0,51534.14733784213,60.15325517375305,1.2900409863728086,1.0219159113918959,1735.0,1768.0,-33.0,2001-2024
42129,"Westmoreland, PA",Pennsylvania,368698.0,23320.489940276322,63.1973954219139,350935.0,55245.41866727456,64.48523819531847,1.28784277340457,1.0203780988885185,1499.0,1568.0,-69.0,2001-2024
17101,"Lawrence, IL",Illinois,15527.0,18774.006569202036,50.876646238823064,14801.0,44670.765488818324,52.14196982129181,1.2653235824687457,1.024870420438665,2155.0,2135.0,20.0,2001-2024
27149,"Stevens, MN",Minnesota,9988.0,35360.132158590306,95.82424125395916,9819.0,83137.28485589164,97.04203074525633,1.217789491297168,1.0127085743164896,475.0,584.0,-109.0,2001-2024
05149,"Yell, AR",Arkansas,21145.0,18706.92835185623,50.69486752676956,20134.0,44469.95132611503,51.90756940534227,1.2127018785727088,1.0239215908382113,2163.0,2157.0,6.0,2001-2024
47061,"Grundy, TN",Tennessee,14156.0,10020.556654422153,27.155221989718797,14148.0,24280.180944303083,28.34105142814838,1.1858294384295824,1.0436685599137634,3045.0,3007.0,38.0,2001-2024
37069,"Franklin, NC",North Carolina,48794.0,15134.278804771078,41.01316072261197,79771.0,36147.321708390264,42.19297648058437,1.1798157579723991,1.0287667601614991,2647.0,2636.0,11.0,2001-2024
54099,"Wayne, WV",West Virginia,42919.0,15011.113958852722,40.67938997038869,37589.0,35846.23161031153,41.841528936856,1.1621389664673103,1.028568249605347,2661.0,2647.0,14.0,2001-2024
42073,"Lawrence, PA",Pennsylvania,94085.0,21047.53148748472,57.037788377356655,84233.0,49857.58550686786,58.196287670787996,1.1584992934313405,1.0203110836936176,1841.0,1855.0,-14.0,2001-2024
29145,"Newton, MO",Missouri,52939.0,21151.854020665294,57.320497376940835,61519.0,50094.63742908695,58.472986626786884,1.1524892498460488,1.0201060580871666,1827.0,1840.0,-13.0,2001-2024
50015,"Lamoille, VT",Vermont,23378.0,26713.277440328515,72.39168481173556,26248.0,63005.79091740323,73.54353597106369,1.1518511593281318,1.0159113738314514,1061.0,1194.0,-133.0,2001-2024
53067,"Thurston, WA",Washington,212421.0,30241.308533525404,81.95247777228556,302912.0,71186.81003063596,83.09283397484134,1.140356202555779,1.0139148471596477,768.0,891.0,-123.0,2001-2024
56001,"Albany, WY",Wyoming,32419.0,25452.820876646412,68.97590872507669,39288.0,60057.37120749338,70.10199182351369,1.1260830984369932,1.0163257450209946,1206.0,1324.0,-118.0,2001-2024
39083,"Knox, OH",Ohio,55460.0,20400.504868373602,55.2843776556613,63848.0,48320.49555193585,56.40211877384493,1.1177411181836305,1.0202180284120312,1943.0,1938.0,5.0,2001-2024
18145,"Shelby, IN",Indiana,43746.0,26440.33740227678,71.65203056110006,45654.0,62341.788233232575,72.76847855844896,1.1164479973488994,1.0155815262820342,1099.0,1224.0,-125.0,2001-2024
