county_fips,bea_county_name,state_name,population_2024,bachelors_or_higher_pct,income_index_2020_2024,mobility_5yr_avg,county_gdp_per_capita,pcpi_2024,education_residual_after_controls,income_residual_after_controls
6053,"Monterey, CA",California,436251.0,27.9,100.61142107688384,-31.411765410364794,84975.26810666446,74175.0,-14.546597055225412,-44.0754587237639
6055,"Napa, CA",California,132727.0,38.5,137.6367345886681,24.47218499210635,103120.30572499448,103017.0,3.927854384287997,15.306221027137326
6057,"Nevada, CA",California,102195.0,39.5,109.18189615673866,10.64521051892332,56789.67711708898,80346.0,11.12575050957767,3.6404233440088802
6059,"Orange, CA",California,3170435.0,43.4,127.46392062970112,8.106277901151657,105278.68850904675,94034.0,5.1095028100346624,4.734709751628472
6061,"Placer, CA",California,433822.0,42.9,121.62504720113228,12.09062005986273,79068.44472462327,87751.0,9.75236618054435,4.157414413048585
6065,"Riverside, CA",California,2529933.0,25.1,78.21500644236362,-28.483492795370452,51838.36746589363,56404.0,-7.734002916732244,-30.553443537844686
6067,"Sacramento, CA",California,1611231.0,33.3,95.09216653032595,-17.822119518922634,79585.605730133,69693.0,-2.10210502006165,-21.212352849686454
6069,"San Benito, CA",California,69159.0,22.4,96.3231355608755,-6.138604015288109,45236.844495579506,69967.0,-7.330895163698546,-15.601996827852489
6071,"San Bernardino, CA",California,2214281.0,22.9,74.81590710950033,-23.74685901145473,59380.374309356914,53991.0,-6.9211164144814745,-21.952268433226735
6073,"San Diego, CA",California,3298799.0,42.1,113.99337820303246,-5.919180525307937,96038.4174154726,84312.0,3.6178014417476163,-9.638944485246995
6075,"San Francisco, CA",California,827526.0,60.1,235.45884888111257,82.09112781299513,309447.60086139175,171497.0,8.851880114556202,64.78858145655164
6077,"San Joaquin, CA",California,816108.0,21.6,85.65561461568988,-19.304672507501024,54535.2482042529,63017.0,-10.341142531252736,-22.076553384309676
6079,"San Luis Obispo, CA",California,281843.0,39.2,105.52835230904152,13.6885450394781,81936.4657567339,77564.0,12.824702476177123,12.814455426444951
6081,"San Mateo, CA",California,742893.0,53.1,248.5878936942731,105.07633622235986,262077.67950610656,179656.0,5.810209661335939,90.56518763249554
6083,"Santa Barbara, CA",California,444500.0,35.9,118.8068190330483,0.1894604311293477,87029.01965200744,88347.0,-1.3378940164942605,-7.603307562304352
6085,"Santa Clara, CA",California,1926325.0,55.9,214.7379754906225,94.870229028161,212515.36045083872,157620.0,17.544629618282706,90.49589457732905
6087,"Santa Cruz, CA",California,262406.0,43.6,128.98894341573435,23.43393578498946,74525.53745756914,93580.0,11.7841248862198,18.261185265122847
6089,"Shasta, CA",California,181121.0,23.3,83.80333287113956,-13.1068718171161,60816.1924275973,61769.0,-4.909496643062784,-16.656203452427576
6095,"Solano, CA",California,455101.0,28.4,93.25319704415448,-15.011648550831753,78628.06327968343,67744.0,-4.603020145949181,-20.3458067381994
6097,"Sonoma, CA",California,485375.0,37.8,120.62166243552558,10.592795367395254,78421.04266105485,88832.0,4.017798340276535,5.192722294574409
6099,"Stanislaus, CA",California,556972.0,19.1,78.82420602061008,-17.383502790030263,54236.10864644636,56741.0,-9.248238370268673,-18.153449000777044
6101,"Sutter, CA",California,98545.0,20.2,80.33409229566047,-37.588486196944416,52011.42758990007,57844.0,-15.943859208956997,-50.18141180839646
6103,"Tehama, CA",California,64451.0,18.8,72.8854547536145,-18.842641050733775,43140.1862026862,53402.0,-6.94615370452086,-23.267407320014968
6107,"Tulare, CA",California,483546.0,15.8,73.40495382452332,-16.022701078596796,50195.13676661608,53098.0,-9.883155432514517,-14.517747571773555
6109,"Tuolumne, CA",California,53893.0,23.9,82.39618100766728,-4.947690908976114,60981.320503708565,61604.0,-0.011769920086585728,-8.58227027113216
6111,"Ventura, CA",California,835427.0,35.7,113.2179954188656,7.765778822313536,78132.31352123867,82558.0,3.4365157027182676,5.619612834392726
6113,"Yolo, CA",California,225251.0,44.1,98.47639895783328,-15.803581271665834,88847.84325610014,71044.0,9.023455149911591,-24.93945842279976
6115,"Yuba, CA",California,87469.0,17.9,74.8549635169027,-18.13143490442114,52203.11992200195,54741.0,-8.51869803539234,-21.887450665247513
8001,"Adams, CO*",Colorado,542973.0,28.0,83.04509171146375,-7.991919539209647,78843.9611905234,60273.0,-11.614782503223338,-11.582071842468451
8005,"Arapahoe, CO",Colorado,666918.0,45.7,115.78780844671164,-11.155156690358451,97517.83031802216,84131.0,-7.894619822653652,-27.614137249708648
8013,"Boulder, CO*",Colorado,330262.0,63.9,142.80634687016322,37.43305297676552,114789.31033117384,104808.0,18.824561213948442,27.962133887957478
8031,"Denver, CO",Colorado,729019.0,55.6,161.95322932589352,42.90858757246164,171363.4014913119,119263.0,4.603867820544437,32.20307701236132
8035,"Douglas, CO",Colorado,393995.0,60.9,144.2477823843049,15.263654523592464,79643.16843297139,107204.0,7.806253208481522,-9.870374152220819
8037,"Eagle, CO",Colorado,54330.0,50.3,172.17787698782246,80.77462330138316,117211.12796619353,137706.0,11.955714526335008,68.38930484086134
8041,"El Paso, CO",Colorado,752772.0,41.1,92.96426123308744,-9.447698740324242,70680.12440082173,68934.0,-3.0778761948119566,-16.291237390380928
8043,"Fremont, CO",Colorado,50093.0,21.0,63.66158779728573,-11.294576856815157,39674.3734056768,45918.0,-11.373406679511021,-15.132066134119952
8045,"Garfield, CO",Colorado,63167.0,33.4,100.16312416282112,7.136908998742129,78600.25147499758,74757.0,-5.859760259963991,-4.091400409721217
8059,"Jefferson, CO*",Colorado,578533.0,50.7,119.8148609086224,4.337381518994633,76450.457552418,88698.0,1.4194124539656485,-7.092601703591853
8067,"La Plata, CO",Colorado,56823.0,47.3,106.72678714866404,31.557812985511475,73190.14762516046,81031.0,14.896398202650111,27.321176135263556
8069,"Larimer, CO",Colorado,374574.0,51.7,101.26813361787332,17.791258724651115,75399.25899642702,73894.0,15.350013098765452,14.940821957344937
8077,"Mesa, CO",Colorado,161260.0,30.6,82.21756892994111,-3.276512838691602,57273.50682702332,59925.0,-6.286714893414832,-8.374520437303147
8101,"Pueblo, CO",Colorado,169866.0,25.0,71.3672884920512,-13.420821344547164,50718.80445218876,51492.0,-11.956562570128767,-16.15230078257035
8123,"Weld, CO*",Colorado,369745.0,32.0,87.87393609433632,0.1841940207630017,82369.13982818283,63672.0,-5.982091610630057,-4.226168279704666
10001,"Kent, DE",Delaware,192690.0,26.7,76.2823783612354,-18.192514280762197,58183.46546478386,55474.0,-3.869727821713518,-4.311147846595389
10003,"New Castle, DE",Delaware,588093.0,39.2,97.12213682445534,-24.107655477092536,124368.05228347555,69609.0,-2.503624999346542,-15.419386296375095
10005,"Sussex, DE",Delaware,271134.0,32.6,98.50171021502972,6.958096858139683,85954.41063119705,73647.0,3.1892763481459667,21.781385239787014
11001,"District of Columbia, DC",District of Columbia,702250.0,63.6,152.29015199470956,18.18653209906509,259271.15562307407,111185.0,5.258545358859799,1.8883323312703055
12001,"Alachua, FL",Florida,291782.0,47.7,80.23042430539788,0.2495649994551882,70392.6871599391,58873.0,20.750589076137516,2.453504438554475
12005,"Bay, FL",Florida,199718.0,28.0,81.9725102914966,-1.5916698006383854,70774.2710952318,58101.0,-0.18613845430073894,-1.6433291407453936
12009,"Brevard, FL",Florida,658447.0,33.5,86.71335086512481,-13.861356862272984,65401.92866455128,64167.0,-1.8174127211448479,-16.893214922817805
12011,"Broward, FL",Florida,2037472.0,35.8,99.80056100611932,-17.95481744480432,84561.07900460761,74506.0,-6.711976446977161,-24.045972120974497
12015,"Charlotte, FL",Florida,212122.0,25.3,81.26022997642575,-10.503891543815795,46361.11296217507,59995.0,-5.67400540331305,-15.97601175418086
12017,"Citrus, FL",Florida,170174.0,20.4,69.54876048179817,-3.955047270570432,42731.68318703408,50762.0,-3.333612877741075,-3.684642252977966
12019,"Clay, FL",Florida,236760.0,28.7,81.18837238637731,-24.434969192148756,37447.170554431694,59301.0,-7.752322768808728,-34.36977454027151
12021,"Collier, FL",Florida,416233.0,39.5,196.57765294817287,70.39944457809473,85199.23854921959,150140.0,-5.083526003994692,53.88401612572446
12023,"Columbia, FL",Florida,73977.0,16.3,66.45313359761167,-7.1545421559165305,48265.28160554024,48052.0,-7.513923708496829,-6.6769126730035
12031,"Duval, FL",Florida,1055159.0,33.1,85.46653515878768,-14.362211132659551,98634.5313540954,62750.0,-2.305361662230524,-14.806766020913855
12033,"Escambia, FL",Florida,331275.0,28.9,80.41908042424689,-15.354162132179866,70054.95321320857,59212.0,-4.503650998341804,-16.93695639886235
12035,"Flagler, FL",Florida,136744.0,30.4,90.60839985384676,0.087748395459684,39181.67775860652,66716.0,0.7320246398159824,-9.977852632029922
12053,"Hernando, FL",Florida,218150.0,20.4,70.99184860433482,-8.56601384571843,33343.01679304458,51450.0,-5.633146309448733,-10.818487432109904
12055,"Highlands, FL",Florida,109778.0,19.7,64.01739530529923,-18.25046447518946,34675.71863440197,46499.0,-7.582684425068695,-20.2822408515202
12057,"Hillsborough, FL",Florida,1581426.0,37.2,90.95030167926888,5.923923207296909,95864.53249590169,67712.0,7.594421850608157,10.56054895284872
12061,"Indian River, FL",Florida,172139.0,33.4,153.46374191185458,51.899695453706514,63947.008348794065,115408.0,-1.5060607287190209,43.629491812886585
12069,"Lake, FL",Florida,444204.0,26.8,78.82896096663073,-13.035645468112463,41266.53640869234,58161.0,-4.609234897953247,-16.115187121787656
12071,"Lee, FL",Florida,860959.0,30.8,96.35263609455086,3.174705957310465,64276.02019447654,70329.0,-1.3278266522253297,0.8951761886352188
12073,"Leon, FL",Florida,300488.0,48.6,82.83600527877826,-2.7924946324423843,73838.7661469179,61912.0,19.44836387021785,-2.5922170809310643
12081,"Manatee, FL",Florida,458352.0,34.3,92.3755926465394,3.066998201471435,59013.62194125282,68505.0,3.74591664249035,1.7620350971346
12083,"Marion, FL",Florida,428905.0,22.4,68.43083621502748,-9.108022116239624,42486.472683564745,49299.0,-3.427882782637692,-7.075726402107904
12085,"Martin, FL",Florida,165666.0,36.6,165.8028338258871,52.72287296186121,74716.8523781035,124697.0,-2.7270295771441795,39.940863641449454
12086,"Miami-Dade, FL",Florida,2838461.0,33.2,103.7445881079663,-5.477914976420379,91162.09125548915,78567.0,-6.281447485865975,-6.722323776596625
12087,"Monroe, FL",Florida,80908.0,37.8,182.31990211316457,81.34144231764857,95652.61485826,147760.0,2.967118883407089,74.23031898917469
12089,"Nassau, FL",Florida,104376.0,34.5,113.55702475306308,27.332041722977564,48938.35377642547,83469.0,5.8375512561231275,22.895356131194802
12091,"Okaloosa, FL",Florida,220483.0,34.2,90.90532772118856,-5.496260803125651,84757.26265977851,66226.0,0.9262047341409883,-9.60037678089661
12095,"Orange, FL",Florida,1533646.0,38.4,85.02590927015748,-15.58954804004128,104885.4284466678,62855.0,2.856917681495162,-17.349668040194686
12097,"Osceola, FL",Florida,468058.0,28.3,67.50234966352778,-21.389375890067782,45454.13485426706,49092.0,-1.527368856691222,-26.005413210580144
12099,"Palm Beach, FL",Florida,1582055.0,39.6,165.69713957413722,48.5137846625789,88562.61521918097,126852.0,-2.42749767074627,41.022728147998166
12101,"Pasco, FL",Florida,659114.0,28.0,80.01440473001858,2.4954656752188384,38002.96216781768,59136.0,2.1022209138411014,5.010996656411635
12103,"Pinellas, FL",Florida,965870.0,35.8,104.00293096279128,2.688849061649492,77262.19256375154,78288.0,-0.20729042228729355,1.8567586554593731
12105,"Polk, FL",Florida,852878.0,22.6,66.02819009225283,-17.621793527053185,54873.70049187804,46274.0,-6.128562187575454,-14.583340048072841
12107,"Putnam, FL",Florida,77301.0,14.1,61.14363994348897,-7.548989621703534,46447.2688085135,43968.0,-7.9616398002840345,-4.320406644730134
12109,"St. Johns, FL",Florida,334928.0,48.6,128.02542259010437,31.26896689888987,59479.604301899446,93079.0,15.6449105554033,24.23650713349508
12111,"St. Lucie, FL",Florida,390670.0,25.4,77.81071656664878,-8.392829407674697,46249.58915424984,56971.0,-3.657131984691258,-10.350789586397866
12113,"Santa Rosa, FL",Florida,207653.0,31.0,85.53216138356865,-5.713876599025923,38231.3660508262,62893.0,0.1026329114595228,-10.233455503737872
12115,"Sarasota, FL",Florida,476604.0,39.7,125.8126540237055,5.523306792841055,74624.33659754437,94099.0,-3.0713045288594714,-5.934998956455985
12117,"Seminole, FL",Florida,494605.0,42.4,89.72182304566552,2.698037803611328,68913.67032208072,65730.0,12.761191990160192,2.0544236548043813
12119,"Sumter, FL",Florida,154693.0,35.1,102.4955386616614,39.58115521476363,49834.625116333176,76421.0,15.677461855093846,42.49342133987033
12127,"Volusia, FL",Florida,602772.0,27.2,80.46778812211855,-7.11663983269068,49162.36235742984,59259.0,-2.930890279736719,-6.2824872376706224
12131,"Walton, FL",Florida,89666.0,34.2,128.51001489467913,64.50261942251134,73868.48433233975,94582.0,14.345341015051453,67.06337282359382
13013,"Barrow, GA",Georgia,96294.0,21.0,71.03210949241011,-3.6945513472835216,40533.57016394197,51925.0,-7.320720131364226,-0.3140797472177894
13015,"Bartow, GA",Georgia,117508.0,22.9,73.52236132083974,-3.2288228879091747,70834.2554856819,53357.0,-6.512592108411816,1.2876706682349521
13021,"Bibb, GA",Georgia,157056.0,26.0,71.34381066315566,-20.102602727336603,68524.69928390282,50904.0,-9.798262860052432,-16.780962841727984
13029,"Bryan, GA",Georgia,51105.0,34.6,87.28255890613195,20.70691337003217,67755.51080739486,64186.0,9.884262958340173,24.363641118574066
13031,"Bulloch, GA",Georgia,85454.0,30.8,60.096318156315725,0.9129739021794308,44350.57513641056,43763.0,8.285323249326776,11.37055682170493
13039,"Camden, GA",Georgia,59099.0,22.4,67.05525202798195,-0.1317319632199485,45504.44357198943,48776.0,-2.7824113158307497,4.707794226129273
13045,"Carroll, GA",Georgia,129911.0,22.4,74.75346405049974,5.735832449553641,63308.68259307455,53858.0,-4.137527872692509,13.857672476579452
13047,"Catoosa, GA",Georgia,68940.0,24.5,65.64571342982416,-10.122472639327157,33238.95488325824,47893.0,-4.455692212341301,-5.708439383881995
13051,"Chatham, GA",Georgia,307336.0,36.8,86.44420681468428,-1.0969472156746605,90955.72594359082,62976.0,2.4225799611146144,4.235347881585952
13057,"Cherokee, GA",Georgia,293513.0,39.5,99.77735444657718,23.147774095269753,44242.58848469616,74826.0,10.153699275346117,27.59169341794808
13059,"Clarke, GA",Georgia,129995.0,48.7,63.55763969292427,-13.893904667943886,80081.16533995529,46732.0,18.711461037653077,-7.769057628561669
13063,"Clayton, GA",Georgia,297703.0,21.3,52.010867098275114,-41.5827405858652,87177.15574804784,36987.0,-15.202582155744064,-39.83802803037041
13067,"Cobb, GA",Georgia,787538.0,50.4,107.22964534718646,10.045179093389464,102619.93988184392,79583.0,12.200357043052996,12.335977756892362
13073,"Columbia, GA",Georgia,167472.0,37.8,89.39588880293634,-2.592380675747691,36572.93376263797,63204.0,2.6120884143179026,-4.500598811717026
13077,"Coweta, GA",Georgia,158233.0,34.7,89.31786532566619,9.343932536248758,48231.95687374643,65062.0,4.039237647862414,12.664953080849742
13089,"DeKalb, GA",Georgia,770307.0,46.7,96.76975370760766,-15.562291016207354,74622.49690003345,71376.0,2.2458104611935212,-16.512237266177763
13095,"Dougherty, GA",Georgia,82418.0,23.2,69.31960729827469,-7.167466999580952,71419.99642495382,50024.0,-6.55215965672156,0.1560986066284471
13097,"Douglas, GA",Georgia,151887.0,30.8,66.56957423392274,-16.590348020262397,51590.99773506408,47602.0,-1.0896834241949591,-14.481896430815453
13103,"Effingham, GA",Georgia,73148.0,26.8,74.01355945530364,2.939913355706679,44906.74199063406,53626.0,0.0054426503369136014,6.992755973282328
13113,"Fayette, GA",Georgia,125107.0,48.1,112.95154849063267,-0.4198051877395983,65786.77427106033,81159.0,4.837106663779181,-11.527261044989473
13115,"Floyd, GA",Georgia,101390.0,24.9,67.42439833629467,-13.588496674520314,55210.779411021875,48360.0,-6.526279168430964,-8.426486014800787
13117,"Forsyth, GA",Georgia,280096.0,56.6,118.3848818878064,40.6249086866911,57706.83529312241,87730.0,27.06767786051629,43.10580769035094
13121,"Fulton, GA",Georgia,1090354.0,58.0,154.22309848441992,43.489237355455714,215288.8609995068,111238.0,14.026904061734477,43.977516835222104
13127,"Glynn, GA",Georgia,86540.0,30.4,90.68357637003992,2.37136222358086,68910.44512690176,67614.0,-3.7129107156056094,3.964923278075517
13129,"Gordon, GA",Georgia,60765.0,17.7,66.44680878488943,-10.6533890468004,54396.856143719146,49001.0,-11.704575617669363,-7.14427986278821
13135,"Gwinnett, GA",Georgia,1003869.0,38.7,77.82415725729649,-19.338983670946064,71139.34736476341,57291.0,0.9295256594650141,-19.62093981947342
13139,"Hall, GA",Georgia,221745.0,26.7,85.143189668434,7.043166740839581,81684.33983540873,62317.0,-3.500429462498836,12.686720320740534
13151,"Henry, GA",Georgia,259315.0,28.0,72.16232059497699,-10.603253295582109,44509.76093750637,52537.0,-3.6166928808110477,-9.085849695620752
13153,"Houston, GA",Georgia,174897.0,32.3,74.17777271475798,-28.050216613683105,56819.780469976395,52696.0,-7.350183623422723,-30.71314926202315
13157,"Jackson, GA",Georgia,93825.0,27.3,81.6531380888978,16.526442821792585,77461.74355158731,59952.0,2.632785034114878,23.86383725771696
13175,"Laurens, GA",Georgia,50287.0,17.8,66.73393573094891,-2.525654190307691,51112.19492533102,48716.0,-8.67000259516627,4.5178687001159545
13179,"Liberty, GA",Georgia,68607.0,19.9,62.18953165163997,-25.553787006761056,73823.21252207225,45546.0,-13.50640935442123,-26.72997359317948
13185,"Lowndes, GA",Georgia,122082.0,27.1,67.09106292651829,-12.020894352610044,56548.360001679896,47701.0,-3.469473354136472,-6.8929861039700455
13215,"Muscogee, GA",Georgia,201830.0,29.7,74.90030176046042,-23.036161809629135,64910.794929128155,55517.0,-8.692662201944405,-21.626575202513408
13217,"Newton, GA",Georgia,124010.0,23.6,63.97178308993513,-9.056824181776634,36686.116160304686,46189.0,-4.261659984672974,-3.828838179922485
13223,"Paulding, GA",Georgia,188549.0,27.4,72.02861140269243,5.247879376919201,27165.130929704173,52365.0,2.158650304330081,11.56415121481411
13245,"Richmond, GA",Georgia,206303.0,24.1,66.49758761359745,-20.25348030060917,77887.61890894972,47141.0,-9.904269221756593,-15.039815271204588
13247,"Rockdale, GA",Georgia,97610.0,29.1,64.05939878218922,-24.97527421325148,60155.80159714931,46211.0,-4.867866871870149,-26.25454722503477
13255,"Spalding, GA",Georgia,70292.0,17.9,65.04207768129716,-12.526911925025471,43375.41596423074,47149.0,-11.90766301247929,-7.833497222840265
13285,"Troup, GA",Georgia,71513.0,22.5,68.7642308402175,-3.2992535486320236,70718.02179859928,49905.0,-5.197731374737778,3.573450696037213
13295,"Walker, GA",Georgia,69340.0,20.1,64.11422703752956,-12.486483669876549,30695.7442767608,46959.0,-9.441559551597223,-6.766136821112596
13297,"Walton, GA",Georgia,109792.0,24.9,77.41470751338073,4.175579377727885,40333.52597124381,55403.0,-3.0006229331690903,9.06445842895836
13313,"Whitfield, GA",Georgia,105070.0,19.3,70.2090432626572,-15.397734906874833,70292.40287825598,49706.0,-13.799646178335475,-12.588761673034114
15001,"Hawaii, HI",Hawaii,209790.0,30.9,77.80610914257961,-17.875090056465027,56110.59778873157,57694.0,3.2242824613211596,8.942540074808377
15003,"Honolulu, HI",Hawaii,998747.0,37.7,100.7507575327446,-34.10211176229828,82257.9224562753,74681.0,-6.282544002371793,-14.85233358883653
15007,"Kauai, HI",Hawaii,73840.0,30.2,89.77254402613893,-3.766943532758902,72182.96427115881,67170.0,3.7100113798579173,21.660958158515854
16001,"Ada, ID",Idaho,535799.0,43.9,102.583682814107,-5.091905091596715,82885.05113649784,76921.0,4.366371074696744,-3.041119768285
16005,"Bannock, ID",Idaho,91010.0,30.2,72.45952768151821,-10.257642606255176,46992.05263574392,53711.0,0.7783772082535734,-1.6807042838515684
16011,"Bingham, ID",Idaho,50889.0,20.8,71.30325506398886,-9.624126974382946,47107.64803135142,50928.0,-7.661965356785284,-2.017057869283235
16017,"Bonner, ID",Idaho,53955.0,28.9,80.53067581359585,6.096880120637664,49599.74522808153,57706.0,3.245694978044096,14.318172420304492
16019,"Bonneville, ID",Idaho,133644.0,32.2,89.14250406072337,-3.309316076591756,67199.06970154893,58435.0,-1.0267759604759306,1.8706964171940683
16027,"Canyon, ID",Idaho,266892.0,22.8,67.98104355242306,-12.825169059984532,44829.55384583651,50169.0,-5.970549902120069,-2.9934399498921636
16055,"Kootenai, ID",Idaho,188323.0,28.8,90.1878789602358,3.899243258540949,60599.78282396363,66815.0,-1.8642015283334388,10.289007027707314
16065,"Madison, ID",Idaho,55549.0,40.3,41.43293691669804,-19.76006092119841,36480.21576020008,29485.0,19.87288223511863,-7.234271132865707
16083,"Twin Falls, ID",Idaho,96509.0,23.0,74.03788539673711,-15.29178498174096,60014.48095439693,53767.0,-8.918538729030587,-9.560779192549418
17001,"Adams, IL",Illinois,64109.0,27.0,86.16227790462408,-8.452583108534355,69394.54623576712,62377.0,-2.5851131642419887,3.8534750030629823
17007,"Boone, IL",Illinois,53313.0,23.2,83.52008905507077,-24.545308138670848,35138.007352389526,59708.0,-11.187133875134851,-19.726361491825685
17019,"Champaign, IL",Illinois,212374.0,46.6,83.21573350549387,-14.842188006572442,71885.46225582005,59853.0,15.297362973666285,-1.4587945266704025
17031,"Cook, IL",Illinois,5182617.0,41.9,111.00728936984424,-8.269200379153787,100731.296082465,79964.0,0.7344242234148766,7.328905248094614
17037,"DeKalb, IL",Illinois,101335.0,32.7,76.94957148212575,-13.552268183593398,55121.86604584527,55006.0,4.722631513438763,0.18893928310492925
17043,"DuPage, IL",Illinois,937142.0,51.4,134.2783352353382,3.436817975580027,135357.58679037122,98481.0,6.782776243530243,8.445207206415574
17063,"Grundy, IL",Illinois,53835.0,24.2,91.46567807557324,-20.015403917890367,108988.98337112625,63824.0,-11.544781140176543,-16.250424164194825
17077,"Jackson, IL",Illinois,53199.0,35.1,70.95911644467209,1.076219717141342,61333.396577239786,50957.0,15.292253892100447,21.338420283032548
17089,"Kane, IL",Illinois,520997.0,37.5,96.67189423420253,-16.74156470827826,68686.77593553149,69927.0,-0.00049678403225073,-7.517434007759562
17091,"Kankakee, IL",Illinois,106410.0,20.4,77.52103654209442,-15.636675149241412,76047.4291651456,55091.0,-8.759773906537113,-1.9377685877068274
17093,"Kendall, IL",Illinois,143171.0,36.4,87.79536391232577,-28.782682763809987,38558.669559358175,63048.0,-1.339440761317583,-26.782076589451506
17097,"Lake, IL",Illinois,718604.0,47.0,140.15810135260105,9.082204618501578,112284.26080055063,103546.0,2.4134537267343603,13.259004791082504
17099,"LaSalle, IL",Illinois,108390.0,18.7,80.58089700580065,-16.007769134086672,70511.80661904282,57510.0,-11.856266258326723,-3.1665873106497173
17111,"McHenry, IL",Illinois,315959.0,35.2,99.10926690902352,-17.189460721855255,49076.48555076662,72162.0,-3.065494226698277,-11.196648743704742
17113,"McLean, IL",Illinois,172069.0,46.9,91.15489900990264,-6.281234905658195,93650.63611146872,66091.0,16.024547238147168,6.190168612050044
17115,"Macon, IL",Illinois,100737.0,24.1,86.0418899295576,-15.791973981375762,85753.41891588931,61375.0,-8.558381740890049,-4.46331706210681
17119,"Madison, IL",Illinois,263017.0,30.8,85.73136789642402,-11.607357004118583,58600.73838665916,62684.0,-0.4153171934514752,3.215253363167875
17141,"Ogle, IL",Illinois,51345.0,24.0,82.1265549986354,-19.39290484926036,74940.9538963055,58984.0,-8.056897770869945,-10.888835011255026
17143,"Peoria, IL",Illinois,179630.0,34.5,88.63864233689564,-17.402271203659552,89418.09810321913,64705.0,-0.006795826411234884,-6.291338501619293
17161,"Rock Island, IL",Illinois,142731.0,24.1,75.7179162646597,-27.203585212188244,86001.993076681,54067.0,-9.110400525013489,-15.476570837470092
17163,"St. Clair, IL",Illinois,251149.0,30.7,84.48208259648601,-3.0826587848178235,62014.118228882515,61712.0,3.2522128205577125,15.475543771252603
17167,"Sangamon, IL",Illinois,194345.0,35.1,87.41419587454776,-23.36844006143484,75004.00579867532,63581.0,-1.17664606314937,-14.42488982816613
17179,"Tazewell, IL",Illinois,129821.0,28.4,85.85447651097127,-13.805440580975684,56999.272337329094,62652.0,-3.394148292334851,-1.8068663731517205
17183,"Vermilion, IL",Illinois,71106.0,16.2,74.36323597828273,-20.814794713394477,56172.371855313686,52819.0,-13.745132574977728,-7.847607232911983
17195,"Whiteside, IL",Illinois,54657.0,20.1,79.85297473597258,-18.84398820502389,51416.99884041165,57536.0,-11.028800539942779,-8.280934700952514
17197,"Will, IL",Illinois,708583.0,36.5,96.5919922451873,-9.02615428389278,69356.57097859547,70456.0,2.041398984413526,2.9500154292580874
17199,"Williamson, IL",Illinois,67064.0,27.5,80.56964373301372,-2.0881623212094524,56745.074885653645,58380.0,2.7423739802913687,13.448442744678857
17201,"Winnebago, IL",Illinois,283790.0,24.6,77.10222367225205,-24.82754403453451,63726.35365298335,55188.0,-8.396055506833449,-11.691861355402494
18003,"Allen, IN",Indiana,399295.0,31.1,86.33356678559855,-13.528285028408902,71209.4415765797,62717.0,-2.8259217080750147,-6.151401794351742
18005,"Bartholomew, IN",Indiana,84741.0,35.4,95.29493837637467,-5.959383292949909,104229.20814179366,70262.0,1.640951096604816,-3.4287190360937103
18011,"Boone, IN",Indiana,78773.0,50.5,136.20385066362397,38.1448725351983,82228.23952654922,101485.0,18.26469682263275,40.1061685786338
18019,"Clark, IN",Indiana,127479.0,25.5,80.79932949572877,-7.559171065349929,63882.4674267101,58451.0,-3.3512928758818106,0.2873264627264689
18029,"Dearborn, IN",Indiana,51435.0,26.0,87.31282872935482,1.6677084656058128,50027.99637994806,63515.0,-1.3616571368357349,7.83071821663323
18035,"Delaware, IN",Indiana,112951.0,25.7,69.25392742047464,-14.789908082967145,46861.19758449366,49965.0,-1.698916608965547,-4.002048856776241
18039,"Elkhart, IN",Indiana,207436.0,19.7,84.80116988393766,-21.856708334545772,97737.82315292844,60348.0,-16.525620445649484,-19.038809702137883
18043,"Floyd, IN",Indiana,81931.0,31.3,96.29187761096873,6.2472583852347014,49518.91643481717,69813.0,1.9371385155925687,12.600947528435114
18053,"Grant, IN",Indiana,66458.0,20.4,71.40832695752886,-17.443768065093806,47092.47178992724,51373.0,-8.678176223721088,-9.561398474619295
18057,"Hamilton, IN",Indiana,379704.0,61.8,139.95813123898623,26.057346526304,81395.05453893878,104283.0,23.109022784531234,24.10500656082658
18059,"Hancock, IN",Indiana,88810.0,34.2,93.0603996392887,-4.027917470660512,57354.577932766755,68345.0,2.282311458337258,-1.348972679424449
18063,"Hendricks, IN",Indiana,190629.0,39.6,89.09540997392125,-9.968147741480491,54826.62407528194,65043.0,6.718412842688814,-6.802498835328251
18067,"Howard, IN",Indiana,84082.0,20.0,72.8285122143761,-29.242605429242506,65802.2724554479,53185.0,-14.24448874808781,-25.978181523059902
18081,"Johnson, IN",Indiana,170614.0,33.3,88.61137986573416,-5.983794245880617,47917.442661739326,64637.0,2.1104608482199865,-0.9242093711689137
