county_fips,bea_county_name,state_name,population_start,income_index_start,pcpi_start,income_index_end,pcpi_end,population_end,income_index_volatility,income_index_change,income_index_ratio,population_change_pct,rank_start,rank_end,rank_gain,period,high_volatility
22083,"Richland, LA",Louisiana,21848.0,63.04042658522194,3897.909090909091,68.96016692506707,45900.8,19643.0,5.055389730065389,5.919740339845134,1.093903875029184,-10.092456975466856,2670.0,2305.0,365.0,1969-1979 avg vs 2020-2024 avg,False
48455,"Trinity, TX",Texas,7531.0,65.37963674484075,4031.6363636363635,71.2920189594748,47459.0,14489.0,4.122958646621228,5.91238221463405,1.0904315549764905,92.39144867879432,2564.0,2126.0,438.0,1969-1979 avg vs 2020-2024 avg,False
22079,"Rapides, LA",Louisiana,117764.0,75.58255242775513,4617.818181818182,81.48783050309993,54261.8,125899.0,5.039310360808941,5.905278075344796,1.0781301753601045,6.907883563737638,1951.0,1276.0,675.0,1969-1979 avg vs 2020-2024 avg,False
29087,"Holt, MO",Missouri,6748.0,86.5498109711177,5253.818181818182,92.3990830390641,61501.2,4241.0,8.420165467981922,5.849272067946401,1.0675827249339498,-37.15174866627149,1230.0,689.0,541.0,1969-1979 avg vs 2020-2024 avg,False
18043,"Floyd, IN",Indiana,55246.0,90.44264895052416,5514.363636363636,96.29187761096871,64184.0,81931.0,4.315697416648008,5.8492286604445525,1.0646733452449444,48.30213952141331,967.0,554.0,413.0,1969-1979 avg vs 2020-2024 avg,False
47159,"Smith, TN",Tennessee,12498.0,67.18707337625948,4168.363636363636,73.01689608794247,48656.0,20783.0,3.9046729054264833,5.8298227116829935,1.086770005281149,66.29060649703953,2454.0,1966.0,488.0,1969-1979 avg vs 2020-2024 avg,False
12045,"Gulf, FL",Florida,9995.0,69.29071169594441,4276.909090909091,75.09701464037491,50000.4,15876.0,5.235225310095571,5.806302944430499,1.0837962665170655,58.83941970985494,2329.0,1757.0,572.0,1969-1979 avg vs 2020-2024 avg,False
06111,"Ventura, CA",California,369811.0,107.42520942011207,6573.545454545455,113.2179954188656,75437.0,835427.0,2.886422425102739,5.79278599875353,1.0539238976588767,125.90647655153577,217.0,228.0,-11.0,1969-1979 avg vs 2020-2024 avg,False
23015,"Lincoln, ME",Maine,20359.0,88.92269899983158,5382.0,94.70526123002796,63217.4,36491.0,3.880161294643814,5.782562230196376,1.065029090381156,79.23768357974362,1071.0,614.0,457.0,1969-1979 avg vs 2020-2024 avg,False
17153,"Pulaski, IL",Illinois,8940.0,63.66946347244291,3886.4545454545455,69.41453856813186,46197.4,4879.0,4.265990668710624,5.745075095688954,1.0902328177804657,-45.42505592841163,2634.0,2269.0,365.0,1969-1979 avg vs 2020-2024 avg,False
53059,"Skamania, WA",Washington,5609.0,88.67642797803569,5481.727272727273,94.41992581058835,62981.4,12660.0,6.5091111809330675,5.743497832552663,1.0647691609090892,125.70868247459441,1094.0,624.0,470.0,1969-1979 avg vs 2020-2024 avg,False
01099,"Monroe, AL",Alabama,21996.0,58.76320112947999,3653.6363636363635,64.50522787577424,42968.0,19057.0,4.271070635780315,5.7420267462942505,1.0977146689752684,-13.361520276413897,2827.0,2647.0,180.0,1969-1979 avg vs 2020-2024 avg,False
51045,"Craig, VA",Virginia,3501.0,66.38682713431868,4070.181818181818,72.10834018768941,48069.4,4829.0,3.501580644663381,5.721513053370728,1.0861844630982973,37.932019423022,2502.0,2051.0,451.0,1969-1979 avg vs 2020-2024 avg,False
21137,"Lincoln, KY",Kentucky,16620.0,55.8782951863438,3393.909090909091,61.597513244726215,41027.4,24910.0,2.7106067201763766,5.719218058382417,1.1023513340789994,49.87966305655836,2922.0,2821.0,101.0,1969-1979 avg vs 2020-2024 avg,False
28161,"Yalobusha, MS",Mississippi,12016.0,58.87061341048186,3618.090909090909,64.58363100828555,42948.2,12458.0,3.9876327672248677,5.713017597803692,1.0970436227319231,3.6784287616511424,2821.0,2641.0,180.0,1969-1979 avg vs 2020-2024 avg,False
08017,"Cheyenne, CO",Colorado,2433.0,101.39959840101125,6076.545454545455,107.09339795483304,71935.0,1712.0,18.579365787260286,5.6937995538217905,1.0561520917598133,-29.634196465269213,380.0,305.0,75.0,1969-1979 avg vs 2020-2024 avg,True
01109,"Pike, AL",Alabama,24552.0,64.72545538315475,3976.4545454545455,70.37304346019657,46930.8,33124.0,4.507723075465497,5.647588077041817,1.0872545128282194,34.913652655588145,2593.0,2194.0,399.0,1969-1979 avg vs 2020-2024 avg,False
05145,"White, AR",Arkansas,38689.0,61.22782870112806,3783.6363636363635,66.87498999877775,44531.6,79091.0,3.7154773666450605,5.6471612976496885,1.0922319379512089,104.4276150843909,2736.0,2476.0,260.0,1969-1979 avg vs 2020-2024 avg,False
31121,"Merrick, NE",Nebraska,8556.0,84.52621865921198,5122.454545454545,90.172779511206,60143.8,7837.0,9.063592598038987,5.646560851994025,1.066802477876829,-8.403459560542315,1360.0,778.0,582.0,1969-1979 avg vs 2020-2024 avg,True
18105,"Monroe, IN",Indiana,81933.0,75.98882163815341,4634.090909090909,81.6335892817824,54450.0,140702.0,2.6568121143329266,5.644767643628995,1.0742841844621367,71.72811931700292,1925.0,1268.0,657.0,1969-1979 avg vs 2020-2024 avg,False
21129,"Lee, KY",Kentucky,6665.0,47.265151269499576,2881.2727272727275,52.90618424154428,35216.6,7313.0,3.957315898542152,5.641032972044705,1.1193486706491278,9.722430607651923,3059.0,3038.0,21.0,1969-1979 avg vs 2020-2024 avg,False
25015,"Hampshire, MA",Massachusetts,122692.0,87.61497164658519,5304.363636363636,93.24752179096541,61904.4,165399.0,4.4286668298355005,5.632550144380218,1.0642875302990495,34.80830045968768,1153.0,660.0,493.0,1969-1979 avg vs 2020-2024 avg,False
12129,"Wakulla, FL",Florida,6221.0,67.45781326656976,4105.636363636364,73.08393557684775,48808.2,37115.0,3.8611048437783078,5.626122310277992,1.0834020855085462,496.6082623372448,2436.0,1957.0,479.0,1969-1979 avg vs 2020-2024 avg,False
28019,"Choctaw, MS",Mississippi,8477.0,56.238719056925994,3435.0,61.84453751096197,41165.0,8091.0,4.227753014086723,5.605818454035976,1.0996789853688107,-4.5534976996578935,2908.0,2808.0,100.0,1969-1979 avg vs 2020-2024 avg,False
22113,"Vermilion, LA",Louisiana,42651.0,66.69771624749472,4151.636363636364,72.30175196759951,48153.0,57641.0,8.146011072489754,5.60403572010479,1.0840214033612476,35.14571756816955,2486.0,2030.0,456.0,1969-1979 avg vs 2020-2024 avg,False
47167,"Tipton, TN",Tennessee,28131.0,69.51939686076355,4253.0,75.10877986622849,50044.4,62187.0,3.6018721153427675,5.5893830054649385,1.0804003380043643,121.06217340300738,2312.0,1754.0,558.0,1969-1979 avg vs 2020-2024 avg,False
05011,"Bradley, AR",Arkansas,12933.0,66.36328093887003,4075.3636363636365,71.94959428024524,47913.8,9935.0,3.544663623720067,5.586313341375202,1.0841777751543205,-23.181009819840714,2503.0,2065.0,438.0,1969-1979 avg vs 2020-2024 avg,False
47043,"Dickson, TN",Tennessee,21684.0,73.96419720394447,4524.545454545455,79.55016358341399,53104.6,57641.0,2.944644948959901,5.585966379469525,1.0755225716040304,165.8227264342372,2056.0,1398.0,658.0,1969-1979 avg vs 2020-2024 avg,False
12057,"Hillsborough, FL",Florida,483694.0,85.37660343730498,5200.181818181818,90.95030167926888,60681.8,1581426.0,4.216917867937964,5.573698241963896,1.0652836727811135,226.94761564129385,1309.0,744.0,565.0,1969-1979 avg vs 2020-2024 avg,False
28111,"Perry, MS",Mississippi,9075.0,52.91275336893345,3320.4545454545455,58.46603341303055,38955.4,11406.0,6.024633504016616,5.5532800440971,1.1049516362412088,25.685950413223146,2985.0,2944.0,41.0,1969-1979 avg vs 2020-2024 avg,False
21013,"Bell, KY",Kentucky,31460.0,56.32245560934025,3494.2727272727275,61.870571202658674,41239.2,23051.0,2.9923152766014343,5.548115593318421,1.0985062801913479,-26.72917991099809,2904.0,2805.0,99.0,1969-1979 avg vs 2020-2024 avg,False
47051,"Franklin, TN",Tennessee,27146.0,66.76256380135277,4060.818181818182,72.29706655112487,48198.2,45137.0,3.0567013467950757,5.534502749772102,1.0828982956112894,66.27495763648419,2482.0,2031.0,451.0,1969-1979 avg vs 2020-2024 avg,False
21199,"Pulaski, KY",Kentucky,35140.0,65.89461875707548,4048.818181818182,71.42494460733847,47593.2,66842.0,2.5907760230942167,5.530325850262997,1.0839268206505737,90.21627774615821,2528.0,2110.0,418.0,1969-1979 avg vs 2020-2024 avg,False
19033,"Cerro Gordo, IA",Iowa,49155.0,98.04583102014391,6001.0,103.56876476428438,69418.4,42493.0,6.4779717836475434,5.522933744140474,1.0563301232359974,-13.553046485606757,527.0,370.0,157.0,1969-1979 avg vs 2020-2024 avg,False
22075,"Plaquemines, LA",Louisiana,25297.0,80.69022802663392,4994.636363636364,86.18638896157759,57473.4,22289.0,9.783669107944462,5.496160934943674,1.0681143314296933,-11.890738032177728,1596.0,976.0,620.0,1969-1979 avg vs 2020-2024 avg,True
22039,"Evangeline, LA",Louisiana,31880.0,56.9348905081584,3556.6363636363635,62.42516228265693,41554.2,31745.0,6.337371946712453,5.490271774498531,1.0964307075239181,-0.42346298619824196,2888.0,2776.0,112.0,1969-1979 avg vs 2020-2024 avg,False
28013,"Calhoun, MS",Mississippi,14806.0,57.99868683283519,3570.5454545454545,63.454537407718774,42175.8,12754.0,3.7773387239057987,5.455850574883584,1.0940685190098964,-13.859246251519652,2854.0,2721.0,133.0,1969-1979 avg vs 2020-2024 avg,False
40087,"McClain, OK",Oklahoma,13407.0,76.99168970742565,4699.454545454545,82.44172862936398,54927.8,48434.0,6.42591311875928,5.450038921938329,1.0707873660475422,261.2590437830984,1858.0,1211.0,647.0,1969-1979 avg vs 2020-2024 avg,False
37069,"Franklin, NC",North Carolina,26936.0,65.5354391110731,4008.090909090909,70.97448129019861,47326.8,79771.0,5.552300696039488,5.439042179125508,1.0829939076154982,196.15013365013363,2551.0,2147.0,404.0,1969-1979 avg vs 2020-2024 avg,False
45031,"Darlington, SC",South Carolina,53590.0,66.98591564961863,4076.5454545454545,72.41479409929586,48238.4,62425.0,3.3975832864594984,5.428878449677228,1.0810450733863803,16.486284754618396,2467.0,2022.0,445.0,1969-1979 avg vs 2020-2024 avg,False
48275,"Knox, TX",Texas,5959.0,72.62811651193728,4447.545454545455,78.04850694867271,51871.2,3255.0,7.510023189701594,5.420390436735431,1.0746321217877726,-45.3767410639369,2132.0,1527.0,605.0,1969-1979 avg vs 2020-2024 avg,False
54097,"Upshur, WV",West Virginia,19016.0,59.31894474405214,3647.7272727272725,64.73373653757298,43190.2,23650.0,3.7597324696754595,5.414791793520841,1.0912826722876552,24.368952461085392,2806.0,2630.0,176.0,1969-1979 avg vs 2020-2024 avg,False
42025,"Carbon, PA",Pennsylvania,50768.0,83.23700605918607,5111.181818181818,88.63577360721237,58759.2,65743.0,5.334688898313628,5.398767548026299,1.06486018423329,29.496927198235113,1430.0,848.0,582.0,1969-1979 avg vs 2020-2024 avg,False
24013,"Carroll, MD",Maryland,67917.0,102.2002242161011,6253.181818181818,107.58812846789324,71688.4,177108.0,5.189745581798235,5.387904251792136,1.0527191040246593,160.7712354785989,347.0,300.0,47.0,1969-1979 avg vs 2020-2024 avg,False
47077,"Henderson, TN",Tennessee,17221.0,65.21269479382676,3988.181818181818,70.59940128754842,47109.2,28183.0,3.4229221254387037,5.386706493721661,1.0826021146764753,63.654840020904714,2570.0,2177.0,393.0,1969-1979 avg vs 2020-2024 avg,False
13145,"Harris, GA",Georgia,11649.0,82.24571268980259,4990.181818181818,87.61580724397201,58359.8,36929.0,5.380401861659598,5.370094554169427,1.0652933068307553,217.01433599450596,1494.0,897.0,597.0,1969-1979 avg vs 2020-2024 avg,False
22053,"Jefferson Davis, LA",Louisiana,29346.0,66.07082439001618,4082.181818181818,71.40671714006812,47503.6,31436.0,7.172484575004948,5.33589275005194,1.0807601963395244,7.1219246234580424,2520.0,2113.0,407.0,1969-1979 avg vs 2020-2024 avg,False
48097,"Cooke, TX",Texas,23231.0,85.17795418768452,5270.727272727273,90.51083089678974,60287.0,44258.0,9.433681915164359,5.332876709105221,1.0626086498550382,90.51267702638714,1320.0,766.0,554.0,1969-1979 avg vs 2020-2024 avg,True
05043,"Drew, AR",Arkansas,15186.0,64.97302630650358,4038.6363636363635,70.2843734808396,46780.2,16935.0,4.496385107381891,5.311347174336021,1.081746956795275,11.517186882655084,2581.0,2203.0,378.0,1969-1979 avg vs 2020-2024 avg,False
40061,"Haskell, OK",Oklahoma,9582.0,60.583464764977315,3719.7272727272725,65.88978359397726,43931.4,11811.0,4.963370687250586,5.306318828999942,1.0875869158290112,23.26236693800876,2765.0,2539.0,226.0,1969-1979 avg vs 2020-2024 avg,False
49027,"Millard, UT",Utah,7000.0,67.18576370150369,4010.4545454545455,72.46654340073637,48411.4,13572.0,5.450135765953889,5.280779699232681,1.0785996825561797,93.88571428571429,2455.0,2015.0,440.0,1969-1979 avg vs 2020-2024 avg,False
47025,"Claiborne, TN",Tennessee,19419.0,59.12788441657488,3705.3636363636365,64.31599341316608,42819.0,33070.0,4.793947469537773,5.188108996591204,1.0877438631160776,70.2971316751635,2812.0,2656.0,156.0,1969-1979 avg vs 2020-2024 avg,False
40095,"Marshall, OK",Oklahoma,7614.0,64.20060277409969,3953.3636363636365,69.3729208662811,46266.4,16147.0,3.561628182762099,5.172318092181413,1.0805649459457733,112.06987128972945,2613.0,2274.0,339.0,1969-1979 avg vs 2020-2024 avg,False
38011,"Bowman, ND",North Dakota,3945.0,104.36119766006287,6321.727272727273,109.5244429350118,72644.0,2886.0,21.779590313591132,5.163245274948935,1.0494747606458796,-26.844106463878326,289.0,268.0,21.0,1969-1979 avg vs 2020-2024 avg,True
48411,"San Saba, TX",Texas,5921.0,64.72768788201587,4084.7272727272725,69.88803564845594,46613.8,5508.0,6.974746937179195,5.1603477664400685,1.0797239625775947,-6.975173112649891,2592.0,2229.0,363.0,1969-1979 avg vs 2020-2024 avg,False
48015,"Austin, TX",Texas,13497.0,88.24832392652264,5490.363636363636,93.39645348230754,62253.4,32546.0,7.186810516728608,5.148129555784891,1.058336853627626,141.13506705193748,1118.0,653.0,465.0,1969-1979 avg vs 2020-2024 avg,False
51021,"Bland, VA",Virginia,5502.0,61.77725364291351,3804.6363636363635,66.92455800733437,44648.6,6186.0,3.975496850360273,5.147304364420862,1.083320381870218,12.431842966194107,2720.0,2474.0,246.0,1969-1979 avg vs 2020-2024 avg,False
05127,"Scott, AR",Arkansas,8135.0,54.76396952053022,3370.818181818182,59.90784024473221,39969.6,9837.0,4.203124727718177,5.143870724201996,1.0939280108662253,20.921942224953895,2952.0,2898.0,54.0,1969-1979 avg vs 2020-2024 avg,False
33005,"Cheshire, NH",New Hampshire,51198.0,92.42976843126439,5575.363636363636,97.55024063583214,64997.8,78078.0,2.8813995571480238,5.120472204567747,1.055398518155713,52.502050861361774,831.0,508.0,323.0,1969-1979 avg vs 2020-2024 avg,False
51071,"Giles, VA",Virginia,16905.0,69.74409333803274,4253.727272727273,74.85405350728237,49939.6,16533.0,2.5444447717020116,5.109960169249632,1.0732672822124576,-2.200532386867793,2302.0,1782.0,520.0,1969-1979 avg vs 2020-2024 avg,False
13199,"Meriwether, GA",Georgia,19558.0,62.71953589754505,3827.0,67.81440050126395,45189.8,21439.0,3.4176989637610817,5.0948646037188965,1.0812324984681259,9.617547806524174,2681.0,2400.0,281.0,1969-1979 avg vs 2020-2024 avg,False
01019,"Cherokee, AL",Alabama,15904.0,61.83532388825143,3789.181818181818,66.90485383516159,44558.0,26138.0,3.244433492964998,5.0695299469101585,1.0819843679653363,64.34859154929578,2718.0,2475.0,243.0,1969-1979 avg vs 2020-2024 avg,False
13081,"Crisp, GA",Georgia,18147.0,65.20951803609069,3980.818181818182,70.277313413461,46818.4,19468.0,4.3993037844896365,5.067795377370317,1.0777155778787617,7.279440127844827,2571.0,2205.0,366.0,1969-1979 avg vs 2020-2024 avg,False
39087,"Lawrence, OH",Ohio,56581.0,68.43945669453397,4197.363636363636,73.4824130893245,49004.8,55829.0,3.587588997375807,5.042956394790522,1.0736849273555569,-1.3290680617168316,2371.0,1924.0,447.0,1969-1979 avg vs 2020-2024 avg,False
47009,"Blount, TN",Tennessee,63302.0,78.75979675729309,4855.0,83.79322003254867,55943.0,142211.0,2.786200274516103,5.033423275255586,1.0639085356043596,124.65482923130389,1738.0,1104.0,634.0,1969-1979 avg vs 2020-2024 avg,False
55109,"St. Croix, WI",Wisconsin,33762.0,95.58444522394758,5829.181818181818,100.60942799100388,67071.2,97954.0,2.8808617718649834,5.024982767056301,1.05257113492978,190.1309164149043,645.0,430.0,215.0,1969-1979 avg vs 2020-2024 avg,False
19093,"Ida, IA",Iowa,9178.0,96.18430086998593,5790.181818181818,101.19617106404587,67466.0,6810.0,9.323071375455749,5.011870194059938,1.0521069462347559,-25.80082806711702,607.0,417.0,190.0,1969-1979 avg vs 2020-2024 avg,True
45033,"Dillon, SC",South Carolina,29394.0,54.771283919122205,3362.909090909091,59.773179705937125,39831.0,27577.0,3.16000802487396,5.00189578681492,1.091323325452822,-6.181533646322379,2951.0,2905.0,46.0,1969-1979 avg vs 2020-2024 avg,False
48143,"Erath, TX",Texas,17225.0,71.17617389944662,4419.545454545455,76.16296873862538,50809.2,44496.0,6.2391504800708555,4.986794839178756,1.07006269887763,158.322206095791,2223.0,1683.0,540.0,1969-1979 avg vs 2020-2024 avg,False
55111,"Sauk, WI",Wisconsin,38212.0,90.86145789026294,5491.727272727273,95.84583416078885,63904.2,66486.0,3.4526216809687793,4.984376270525914,1.0548568819635906,73.99246310059667,943.0,570.0,373.0,1969-1979 avg vs 2020-2024 avg,False
37093,"Hoke, NC",North Carolina,16573.0,58.14250845405972,3518.3636363636365,63.1156944389291,42063.6,55382.0,4.632383381917721,4.9731859848693745,1.0855344242465708,234.1700356000724,2846.0,2745.0,101.0,1969-1979 avg vs 2020-2024 avg,False
35041,"Roosevelt, NM",New Mexico,16500.0,69.82913667999075,4243.272727272727,74.776229690571,49854.8,18713.0,4.461095341813409,4.947093010580247,1.0708456848500294,13.412121212121209,2296.0,1790.0,506.0,1969-1979 avg vs 2020-2024 avg,False
51137,"Orange, VA",Virginia,13804.0,86.62108517525752,5220.454545454545,91.56672515755115,60995.4,38986.0,4.376888178871461,4.945639982293628,1.0570951053347726,182.4253839466821,1226.0,726.0,500.0,1969-1979 avg vs 2020-2024 avg,False
37047,"Columbus, NC",North Carolina,46934.0,62.2571762200942,3801.7272727272725,67.19545213503963,44776.2,50054.0,4.636414856100699,4.938275914945429,1.0793205894447802,6.647632846124352,2700.0,2451.0,249.0,1969-1979 avg vs 2020-2024 avg,False
55073,"Marathon, WI",Wisconsin,96774.0,85.89196746541583,5287.454545454545,90.82266853927135,60505.0,139091.0,3.7133881947137604,4.930701073855516,1.0574058461967453,43.7276541219749,1278.0,754.0,524.0,1969-1979 avg vs 2020-2024 avg,False
48267,"Kimble, TX",Texas,3886.0,79.48333771593035,4902.909090909091,84.41291384544641,56242.6,4401.0,7.283054614902675,4.9295761295160645,1.0620202456410943,13.252702007205365,1675.0,1064.0,611.0,1969-1979 avg vs 2020-2024 avg,False
27159,"Wadena, MN",Minnesota,12441.0,67.82017715381205,4115.0,72.73954719185227,48457.0,14437.0,3.7309696270599244,4.9193700380402134,1.0725354937791356,16.04372638855398,2411.0,1994.0,417.0,1969-1979 avg vs 2020-2024 avg,False
55061,"Kewaunee, WI",Wisconsin,19211.0,81.5111849524241,5038.636363636364,86.41910366814457,57541.0,20751.0,4.435211213809065,4.90791871572047,1.0602115981823241,8.016240695434917,1543.0,965.0,578.0,1969-1979 avg vs 2020-2024 avg,False
50021,"Rutland, VT",Vermont,51763.0,84.99097521744045,5164.636363636364,89.8944475234565,59905.8,60198.0,4.675064550976018,4.903472306016056,1.0576940350839725,16.29542337190657,1337.0,791.0,546.0,1969-1979 avg vs 2020-2024 avg,False
21043,"Carter, KY",Kentucky,19936.0,54.71362826722741,3361.181818181818,59.59659871991563,39707.6,26098.0,2.8665822169497237,4.88297045268822,1.089245963160024,30.90890850722312,2954.0,2915.0,39.0,1969-1979 avg vs 2020-2024 avg,False
39107,"Mercer, OH",Ohio,34937.0,89.96574209972371,5475.545454545455,94.82392126886332,63349.2,42648.0,4.4869780070713485,4.8581791691396035,1.054000323409265,22.07115665340469,1000.0,610.0,390.0,1969-1979 avg vs 2020-2024 avg,False
48379,"Rains, TX",Texas,3460.0,59.97136365629774,3767.3636363636365,64.81849472993748,43174.0,13306.0,7.143181598510418,4.847131073639744,1.0808240930024398,284.5664739884393,2786.0,2622.0,164.0,1969-1979 avg vs 2020-2024 avg,False
51173,"Smyth, VA",Virginia,31509.0,63.815463102772064,3915.2727272727275,68.64832638194487,45788.4,29137.0,2.9629239031160624,4.8328632791728054,1.0757318531307951,-7.528007870767084,2629.0,2323.0,306.0,1969-1979 avg vs 2020-2024 avg,False
37155,"Robeson, NC",North Carolina,84704.0,58.76735915508087,3577.6363636363635,63.595311709678334,42402.0,118624.0,2.871408980862863,4.827952554597466,1.082153641477355,40.04533434076314,2826.0,2713.0,113.0,1969-1979 avg vs 2020-2024 avg,False
12059,"Holmes, FL",Florida,10758.0,54.95774585087843,3344.0,59.78024421184447,39868.2,19876.0,2.718804670194352,4.822498360966037,1.087749202342675,84.7555307678007,2948.0,2904.0,44.0,1969-1979 avg vs 2020-2024 avg,False
16017,"Bonner, ID",Idaho,15471.0,75.71931722350375,4639.909090909091,80.53067581359585,53633.8,53955.0,3.372435642535997,4.811358590092098,1.0635420229145782,248.74927283304245,1943.0,1342.0,601.0,1969-1979 avg vs 2020-2024 avg,False
42059,"Greene, PA",Pennsylvania,36397.0,71.64551477093465,4404.727272727273,76.45472196988764,50907.0,33960.0,5.174883817691237,4.80920719895299,1.067125028193726,-6.69560678077864,2194.0,1651.0,543.0,1969-1979 avg vs 2020-2024 avg,False
37039,"Cherokee, NC",North Carolina,16157.0,56.602462566031456,3432.0,61.37594364869644,40909.4,30373.0,3.1122715965236383,4.773481082664986,1.084333452402293,87.98663118153122,2896.0,2834.0,62.0,1969-1979 avg vs 2020-2024 avg,False
22003,"Allen, LA",Louisiana,20681.0,60.93932171663634,3732.818181818182,65.69618503659339,43679.0,22501.0,5.463319916655595,4.7568633199570485,1.0780590132275534,8.800348145640925,2750.0,2557.0,193.0,1969-1979 avg vs 2020-2024 avg,False
26019,"Benzie, MI",Michigan,8345.0,81.8769152775887,4973.727272727273,86.60411910224363,57725.6,18520.0,3.770122321511234,4.727203824654936,1.0577354900172804,121.92929898142602,1515.0,948.0,567.0,1969-1979 avg vs 2020-2024 avg,False
48391,"Refugio, TX",Texas,9604.0,78.57085640331208,4886.0,83.27928185468629,55500.6,6739.0,8.747791159318632,4.708425451374211,1.0599258512240899,-29.831320283215323,1751.0,1140.0,611.0,1969-1979 avg vs 2020-2024 avg,False
55069,"Lincoln, WI",Wisconsin,23816.0,77.35414233545167,4766.0,82.04801489136261,54659.8,28461.0,4.2463385675135354,4.693872555910943,1.0606802999063145,19.503694994961364,1825.0,1234.0,591.0,1969-1979 avg vs 2020-2024 avg,False
19165,"Shelby, IA",Iowa,15367.0,90.3706525190804,5536.454545454545,95.06206112788023,63402.8,11821.0,8.027045254626962,4.691408608799833,1.051912965968784,-23.075421357454285,975.0,603.0,372.0,1969-1979 avg vs 2020-2024 avg,False
49005,"Cache, UT",Utah,41800.0,69.34748109653002,4244.545454545455,74.03821413590533,49363.8,145487.0,2.808857539007865,4.690733039375317,1.067641001016979,248.05502392344496,2321.0,1871.0,450.0,1969-1979 avg vs 2020-2024 avg,False
13223,"Paulding, GA",Georgia,16991.0,67.34677791152465,4115.272727272727,72.02861140269243,47989.0,188549.0,4.233243108219983,4.6818334911677795,1.0695182997072026,1009.6992525454652,2444.0,2055.0,389.0,1969-1979 avg vs 2020-2024 avg,False
08059,"Jefferson, CO*",Colorado,230536.0,115.14963287425513,7016.454545454545,119.8148609086224,79979.6,578533.0,5.348338851130942,4.665228034367274,1.0405144846572092,150.95126140819656,130.0,160.0,-30.0,1969-1979 avg vs 2020-2024 avg,False
20109,"Logan, KS",Kansas,3820.0,94.95867035299521,5684.090909090909,99.61939329856853,66308.2,2694.0,12.90709071922634,4.660722945573312,1.0490815944267937,-29.476439790575913,676.0,457.0,219.0,1969-1979 avg vs 2020-2024 avg,True
51919,"Fairfax, Fairfax City + Falls Church, VA*",Virginia,470534.0,148.707129910689,9054.818181818182,153.35666622457376,102377.8,1202299.0,8.307663266878428,4.6495363138847665,1.0312663980313332,155.51798594788048,16.0,45.0,-29.0,1969-1979 avg vs 2020-2024 avg,False
48223,"Hopkins, TX",Texas,20383.0,74.81694681540233,4618.454545454545,79.46312079533502,53038.4,38784.0,3.9237592515641566,4.6461739799326836,1.0621005557924772,90.27621056762989,2000.0,1405.0,595.0,1969-1979 avg vs 2020-2024 avg,False
01115,"St. Clair, AL",Alabama,27787.0,68.75063295965725,4252.090909090909,73.3778756900555,48947.0,96927.0,3.346020357975306,4.627242730398251,1.0673047291522904,248.82139129808905,2353.0,1940.0,413.0,1969-1979 avg vs 2020-2024 avg,False
42067,"Juniata, PA",Pennsylvania,16627.0,81.81265912573413,4992.545454545455,86.43852301409916,57528.4,23395.0,3.7343365839527416,4.625863888365032,1.0565421529846102,40.704877608708735,1519.0,964.0,555.0,1969-1979 avg vs 2020-2024 avg,False
51800,"Suffolk (Independent City), VA",Virginia,45213.0,87.72560123483017,5346.727272727273,92.3469808348962,61555.8,103105.0,5.638416106779882,4.621379600066035,1.0526799421721282,128.04281954305176,1147.0,694.0,453.0,1969-1979 avg vs 2020-2024 avg,False
20031,"Coffey, KS",Kansas,7471.0,82.95414111602643,5197.727272727273,87.56125007312707,58089.0,8301.0,12.164706860434684,4.607108957100635,1.05553802251604,11.109623878998786,1453.0,902.0,551.0,1969-1979 avg vs 2020-2024 avg,True
37099,"Jackson, NC",North Carolina,21429.0,63.17379954813586,3884.5454545454545,67.77189521933607,45176.4,45281.0,3.92105990726142,4.598095671200213,1.072784852329432,111.30710719118953,2664.0,2402.0,262.0,1969-1979 avg vs 2020-2024 avg,False
13253,"Seminole, GA",Georgia,7132.0,65.41305286485402,3962.3636363636365,70.0023255142202,46493.0,9274.0,6.3837835760970165,4.58927264936618,1.0701583621062267,30.03365114974761,2558.0,2220.0,338.0,1969-1979 avg vs 2020-2024 avg,False
22071,"Orleans, LA",Louisiana,600566.0,91.47826731944777,5599.454545454545,96.05845558020127,64085.0,362701.0,8.78488166747818,4.580188260753502,1.0500685943772765,-39.60680424799272,893.0,563.0,330.0,1969-1979 avg vs 2020-2024 avg,False
21191,"Pendleton, KY",Kentucky,9935.0,66.3921698051232,4071.5454545454545,70.96074765201351,47212.4,14844.0,8.17952267965741,4.568577846890307,1.0688119978651123,49.41117262204329,2501.0,2148.0,353.0,1969-1979 avg vs 2020-2024 avg,False
51019,"Bedford, VA*",Virginia,32709.0,78.56582601133002,4832.363636363636,83.10878566517839,55358.8,82182.0,5.150828895838423,4.542959653848371,1.057823609633955,151.25194900486102,1752.0,1158.0,594.0,1969-1979 avg vs 2020-2024 avg,False
26107,"Mecosta, MI",Michigan,26240.0,60.64518967359402,3675.6363636363635,65.18158632020646,43368.8,41947.0,3.4263221668689994,4.536396646612445,1.0748022501212107,59.858993902439025,2762.0,2597.0,165.0,1969-1979 avg vs 2020-2024 avg,False
29069,"Dunklin, MO",Missouri,34232.0,62.93974552473906,3846.181818181818,67.46947890460028,45037.8,27002.0,4.017790493276585,4.52973337986122,1.0719693627944644,-21.120588922645478,2675.0,2429.0,246.0,1969-1979 avg vs 2020-2024 avg,False
