cluster,counties,avg_mobility,avg_start_index,avg_current_index,avg_bachelors,avg_median_income,avg_gdp_per_capita,avg_poverty,avg_population_growth,cluster_label,counties_coverage_pct,pca_explained_variance_1,pca_explained_variance_2
2,452,13.10127791784609,95.59830077689705,113.31549293935774,39.486504424778765,92108.58508849557,82699.24458984585,9.021995575221238,265.6522612656451,high-skill breakouts,14.670561506004546,0.4554759164173195,0.18720413839311073
0,984,7.068859531827755,59.946390789906374,67.11409656853795,16.956867886178863,51042.45646341463,44017.60295087951,19.97304674796748,30.82204088270631,affluent incumbents,31.93768257059396,0.4554759164173195,0.18720413839311073
1,1619,-3.0658739669382413,85.15917394700335,81.95356599319749,23.730707844348366,67147.97220506486,69869.22706450216,12.203231624459542,35.93157150553668,growth metros,52.54787406686141,0.4554759164173195,0.18720413839311073
